path,domain,class,split,group
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/be344c1c-8799-4065-bd7a-d94dd7873520___GCREC_Bact.Sp 6214.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16700406804210893799
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/be485aa1-5ab6-45d4-931c-e9d90a7b5488___GCREC_Bact.Sp 3455.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18150565890691761127
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/be4dd24b-c2d2-4e6b-bb77-f5d6866ede96___GCREC_Bact.Sp 3123.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_14972083933188047871
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/be5c54f2-f81d-4365-ac23-6a1c4ce3c8d8___GCREC_Bact.Sp 3611.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18438828417852948729
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bea52a18-00de-4080-b460-4cf34c3c8688___GCREC_Bact.Sp 3499.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18438831719617396737
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bea776af-8c63-4376-a7f2-7cbd0e15e743___GCREC_Bact.Sp 3631.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18444423557652996336
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/beed8d22-757d-44fb-b53f-2aa274ef676b___GCREC_Bact.Sp 3749.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18446179176030437568
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/befc4ca2-a878-4f85-b983-c1506a4a1a69___GCREC_Bact.Sp 5883.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18438723688296645059
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bf0ce672-d1b8-49a7-a41e-5026715930e9___GCREC_Bact.Sp 6040.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18438725898065741823
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bf25e8b0-1397-4fe7-ab01-655c01abdcfb___GCREC_Bact.Sp 3261.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17277923096250081507
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bf5a66b5-5d94-4bd1-a01a-a789ff7a516e___GCREC_Bact.Sp 3389.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18430844590119502335
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bf962eca-a579-4f9d-aab4-7406179290b9___GCREC_Bact.Sp 6283.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18383428761065456127
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bfd9caac-aa4c-4be2-91be-23f2ee32da9f___GCREC_Bact.Sp 5776.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16106845903784494073
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bfe43257-51c4-40c9-8989-a193b19ee2ed___GCREC_Bact.Sp 6111.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18433109612099240128
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/bff7702d-fae9-4865-8256-c82a7bbcdeb1___GCREC_Bact.Sp 3750.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18154539846738182927
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c04f4774-dbfd-4ab0-98fd-437759b1b7f7___UF.GRC_BS_Lab Leaf 9114.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18446682233839288320
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c068927f-d34d-4fcf-b356-0d60f0a5e77c___GCREC_Bact.Sp 3031.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18438729746390122947
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c07fc97b-6fd7-4e55-a6e4-698184dbc5b8___GCREC_Bact.Sp 5686.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_18438796535253746151
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c0937468-f1fc-4c71-b0e9-f7ab93d28650___GCREC_Bact.Sp 3469.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18429786862081073397
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c09afee4-a828-477f-af2c-00b11804364f___GCREC_Bact.Sp 6006.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17276865628057141751
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c0a49d4f-501c-4a5f-a7cd-6164d1bddb45___GCREC_Bact.Sp 6157.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_11502056565574333435
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c0b98fdd-b9b8-453f-8de3-4aeec4299f8c___GCREC_Bact.Sp 6086.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16420653041000177919
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c0e3fc41-4d61-4a2d-a1e0-f5d658803182___GCREC_Bact.Sp 5975.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18439851800128389571
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c0f88ca7-95b4-453f-be96-b6b02cfe8449___UF.GRC_BS_Lab Leaf 0959.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_1169876796654191616
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c0f90bbb-d9ac-4ed6-9e3c-296c17ce42a2___GCREC_Bact.Sp 3808.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16109102239049646455
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c10643e1-3d5a-40f6-9357-57aadd3d6721___GCREC_Bact.Sp 3727.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_2238015249317986815
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c1968e07-0f5b-4187-b718-868f1c24228d___GCREC_Bact.Sp 3639.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18442487591510786296
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c1b331bd-edf3-4623-bf39-01c3c4fe6105___UF.GRC_BS_Lab Leaf 9299.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18446743936204537856
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c1ca97a3-0701-4d1b-ab77-0a1d018d7886___GCREC_Bact.Sp 5609.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16709412079320286199
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c1cede9c-e0fe-429e-a62a-31f075b1fe28___GCREC_Bact.Sp 3746.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18446637485506167041
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c1d96cfa-8e15-4f99-a142-f908514baabb___GCREC_Bact.Sp 6096.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_18430914958872019407
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c23fe2f1-4b93-4e4e-b55e-215b4a922e5d___GCREC_Bact.Sp 5779.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_18442173957940445443
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c259d96b-d81c-4c2d-8885-8bef1e38dd24___GCREC_Bact.Sp 3283.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18430848447008670687
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c2a9f434-879d-49f4-9491-0b5a970e43b5___GCREC_Bact.Sp 5934.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18438794057057599999
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c2c50222-cc7c-4fb5-968a-d83f6ad8853e___GCREC_Bact.Sp 3630.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_9479797118800552447
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c2d782db-6a77-4ab8-bd0a-c0ca6c2bec7e___GCREC_Bact.Sp 3263.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17853325557882939391
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c2edceac-615e-499f-ba58-5e2c4d21597f___GCREC_Bact.Sp 5794.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18155067280516506087
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c32b4ac0-1b2c-4f26-9cb7-ba400bc2614e___GCREC_Bact.Sp 3385.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18430915232674136563
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c3611ed0-7bb3-47cd-bfac-86cd6f44b5ef___UF.GRC_BS_Lab Leaf 0979.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16664178573570803462
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c37d3b8a-fecc-488a-ab78-c00f5240283c___GCREC_Bact.Sp 3343.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17277923096258511823
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c3ac7b7a-a626-4004-ae2b-58720f38f027___GCREC_Bact.Sp 6299.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17259767408399468535
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c3d68df9-2312-4b85-8d14-47b06fe5d0d8___UF.GRC_BS_Lab Leaf 0374.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_1085234499471738655
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c3f278c8-3bf4-4837-91f1-2723a99a22d8___GCREC_Bact.Sp 6359.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16069691198243202047
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c3fbdba4-a285-463b-a3fd-26d0d4a4d936___GCREC_Bact.Sp 3677.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_4541606459082742041
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c41baf9d-cf9e-4acb-a7a8-bb0c7e201621___GCREC_Bact.Sp 3492.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18429786862072693759
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c42bf2e8-ccff-4c88-aa15-8f64e2577173___UF.GRC_BS_Lab Leaf 9073.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_337804433129247
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c46481e2-7875-41e4-95c1-9b75619f2f28___GCREC_Bact.Sp 6356.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_9764791080880171007
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c4b6fcb3-faa3-40ce-b3de-9687301e20c6___GCREC_Bact.Sp 6261.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_18437674818628255873
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c4bc02dc-f1bd-43a5-8236-02f6faa88ab8___GCREC_Bact.Sp 3298.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18439957619532752867
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c4d2f661-56fd-4c84-9a51-03e4f806f085___UF.GRC_BS_Lab Leaf 0684.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_2000282755991296
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c50367a9-b3f6-46aa-91ab-9ff18c6a5ab5___GCREC_Bact.Sp 5939.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18439922168872682447
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c5119850-2956-4fc2-a612-0ce626fe3f99___GCREC_Bact.Sp 3637.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_1082837744815247359
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c5133ab4-1715-4658-970e-e0e4ad42e10e___GCREC_Bact.Sp 3308.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_2375859916192862207
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c515ab18-07a3-4bdd-a5b6-140d65a185c4___GCREC_Bact.Sp 5674.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17573539153998574071
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c5211a23-cfcd-4a83-9f1f-9b02d9341fc5___GCREC_Bact.Sp 3578.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_14106333414527442943
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c532396b-5641-4fd3-8c91-a0af394b8b93___GCREC_Bact.Sp 6169.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_9475999689687156735
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c53b64d9-37ef-4269-b809-00e59c2a033f___GCREC_Bact.Sp 3337.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18438794336213696963
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c54f03c5-9eef-4036-bff3-49b3a3867b88___UF.GRC_BS_Lab Leaf 9279.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17356881814689217790
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c5dfdd89-196c-464d-9ccb-33e1d500ce11___GCREC_Bact.Sp 5773.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16421183911889068543
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c61c9a75-61bb-4f14-b5a5-501c6ca5bccc___GCREC_Bact.Sp 3795.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_11474950990992573215
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c642f72d-3f7b-4e1d-b69b-44355f22a672___GCREC_Bact.Sp 5709.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16700406804215071743
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c6492dd1-0d2e-4d57-85cc-3544734a8125___UF.GRC_BS_Lab Leaf 8646.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18446744068848877568
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c6581fb4-670c-4a11-94b2-1c9b51d8dda8___GCREC_Bact.Sp 3181.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17574102928602661875
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c6802f8a-d9c0-47ea-bd12-cd51b3bd9ef2___GCREC_Bact.Sp 3058.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18154539933161816321
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c693b071-ccf9-40e9-97f9-341c2da3c5b1___GCREC_Bact.Sp 3751.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17223738604965078015
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c69ce12c-9c20-4313-9726-bd09f537392b___GCREC_Bact.Sp 3840.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18411563013091066871
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c6b57820-5c54-4ee1-841c-07222804c1b7___GCREC_Bact.Sp 6383.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_16106991030695429103
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c6eee071-b1e6-4237-9a0a-8f49e4665dc4___GCREC_Bact.Sp 3185.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18298619797811790023
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c7064790-d35b-47d7-9da4-32819aa1c6c3___GCREC_Bact.Sp 6244.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18442770167044817121
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c7281266-81e4-4ef3-a601-7662898fe565___GCREC_Bact.Sp 3148.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16411541392991576563
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c742e379-a56a-44b5-96d0-1918dd2cb2c9___GCREC_Bact.Sp 3182.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18443299859977994439
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c772de4c-5514-4b6f-b136-bf73532c7332___GCREC_Bact.Sp 3571.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_16708884310501130443
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c787ded5-7722-4419-a5d9-8f4404f68ee4___GCREC_Bact.Sp 3800.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16267990879862768639
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c790128f-5406-4ffa-a545-80e818e1ceaf___GCREC_Bact.Sp 3648.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18439922168872632329
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c7a106eb-2d95-4a8d-b9de-4055d6a0a0a2___GCREC_Bact.Sp 3096.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_14106263058695439359
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c7b8365c-bb15-4afb-84e2-6b85f0f9cef5___GCREC_Bact.Sp 6245.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17287000664299503875
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c7fc1301-46d2-4474-8814-b3c29a719b57___GCREC_Bact.Sp 6241.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_18446712739788292355
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c7fe1136-0450-42aa-801c-9485ba40cfc7___UF.GRC_BS_Lab Leaf 0376.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_2238024080267608835
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c809df76-1ae4-4543-9a2e-ed079ae737df___UF.GRC_BS_Lab Leaf 9231.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_31046120570623
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c838ca76-4670-44ef-b936-2eb00e249f52___GCREC_Bact.Sp 6370.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17853257937919705537
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c8393f84-d1e1-4165-ae4e-eaa196db9523___GCREC_Bact.Sp 3404.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_10342384068162863615
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c8460f59-b097-4d67-9832-1db6e2334459___UF.GRC_BS_Lab Leaf 0360.JPG,lab,tomato_bacterial_spot,val,lab_tomato_bacterial_spot_17266553697237141255
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c882b8ca-8b93-44c2-812b-48e811268cc4___GCREC_Bact.Sp 3797.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18446173979086454980
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c8875e15-728e-4c47-829f-c194fee60ae5___GCREC_Bact.Sp 3296.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_14377604936240325119
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c8915550-70f9-43d9-b747-e7a70bec5d3f___GCREC_Bact.Sp 3009.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_17853255741054514175
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c8992021-b57f-49e9-a2cf-336f6172ca29___GCREC_Bact.Sp 3079.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_17259767399769563635
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c89a5319-7f76-4e6e-ad4e-808a4af55891___GCREC_Bact.Sp 3210.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_18430844600873763057
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c8bfa39f-b92f-4c10-98e6-ff3600445c24___UF.GRC_BS_Lab Leaf 8759.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_3410952401592095
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c912cdc9-37c4-4593-a334-4a5d3a02c2e4___GCREC_Bact.Sp 3063.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16127336952201544191
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c9251133-b2c8-4227-9c29-f14857e83be1___GCREC_Bact.Sp 5692.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_16700334236443576319
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c9270cd9-e0ec-4aee-9411-a7977c2b9af8___GCREC_Bact.Sp 3706.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_13890460919361804799
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c92d6418-adbe-430d-9dcd-bf432490abf5___GCREC_Bact.Sp 3233.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16107022368907493863
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c95ec538-9ce6-4ed7-9ba8-224debe0ee64___UF.GRC_BS_Lab Leaf 0891.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_316915970990079
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c977dd39-0fe7-4370-a7db-58c62b386f22___GCREC_Bact.Sp 6089.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_14106260299174768639
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c996e455-465d-48da-acfc-00bf283cb1fa___GCREC_Bact.Sp 5637.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_16267496365884934143
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c9a8b799-6159-415d-a82d-8aeb4db76d87___GCREC_Bact.Sp 3701.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18411563004467463167
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c9c0a326-c094-4cea-94cb-bc240bb3be23___GCREC_Bact.Sp 3652.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18439957653883978119
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/c9f48a07-6bc4-4a62-a817-3b99a64160cc___UF.GRC_BS_Lab Leaf 1208.JPG,lab,tomato_bacterial_spot,test,lab_tomato_bacterial_spot_18230004961452234896
data/raw/plantvillage/plantvillage dataset/color/Tomato___Bacterial_spot/ca9d4e23-cd51-4912-b08e-0507546755b1___UF.GRC_BS_Lab Leaf 8802.JPG,lab,tomato_bacterial_spot,train,lab_tomato_bacterial_spot_18445613744699473920
